"Date","Price","Open","High","Low","Vol.","Change %"
"04/13/2021","9,818.30","9,438.20","9,845.50","9,406.40","182.41M","4.28%"
"04/12/2021","9,415.65","9,738.35","9,738.35","9,345.20","171.31M","-5.11%"
"04/09/2021","9,922.95","9,961.55","10,032.85","9,885.60","124.22M","-0.37%"
"04/08/2021","9,959.35","9,992.30","10,083.30","9,933.10","144.00M","0.22%"
"04/07/2021","9,937.00","9,790.00","9,950.55","9,761.15","83.65M","1.59%"
"04/06/2021","9,781.35","9,836.85","9,881.20","9,755.10","98.28M","0.14%"
"04/05/2021","9,768.05","9,988.10","9,991.30","9,688.40","115.41M","-2.54%"
"04/01/2021","10,022.60","9,967.85","10,044.60","9,889.70","93.98M","1.62%"
"03/31/2021","9,862.45","9,866.00","9,946.95","9,812.25","98.70M","-0.03%"
"03/30/2021","9,865.00","9,835.85","9,885.95","9,749.35","94.64M","0.96%"
"03/26/2021","9,771.50","9,766.40","9,853.85","9,749.40","132.88M","1.24%"
"03/25/2021","9,651.35","9,916.60","9,924.35","9,605.05","167.02M","-2.76%"
"03/24/2021","9,925.25","10,116.70","10,164.35","9,897.85","109.64M","-2.58%"
"03/23/2021","10,187.65","10,183.65","10,265.00","10,167.20","104.76M","0.47%"
"03/22/2021","10,140.45","10,176.30","10,226.80","10,069.45","97.76M","-0.45%"
"03/19/2021","10,186.50","10,067.15","10,207.15","9,841.65","193.17M","0.42%"
"03/18/2021","10,143.95","10,251.95","10,345.20","10,039.55","149.40M","-0.15%"
"03/17/2021","10,159.10","10,369.75","10,378.80","10,133.90","101.84M","-1.85%"
"03/16/2021","10,350.80","10,378.30","10,401.25","10,301.70","76.20M","0.15%"
"03/15/2021","10,335.10","10,446.75","10,450.20","10,178.25","92.99M","-0.47%"
"03/12/2021","10,383.90","10,603.15","10,624.35","10,313.35","93.17M","-1.66%"
"03/10/2021","10,559.30","10,525.75","10,613.60","10,511.15","105.32M","0.91%"
"03/09/2021","10,464.25","10,572.65","10,621.45","10,381.60","128.78M","-0.41%"
"03/08/2021","10,507.35","10,597.80","10,632.10","10,488.40","129.96M","-0.16%"
"03/05/2021","10,524.40","10,558.15","10,663.75","10,488.85","143.55M","-0.95%"
"03/04/2021","10,625.75","10,559.40","10,710.10","10,514.30","110.35M","-0.44%"
"03/03/2021","10,673.10","10,819.05","10,820.40","10,640.15","145.08M","-0.66%"
"03/02/2021","10,744.05","10,491.80","10,766.70","10,419.75","203.85M","3.19%"
"03/01/2021","10,411.80","10,304.25","10,472.70","10,292.75","161.74M","2.38%"
"02/26/2021","10,169.90","10,368.75","10,450.95","10,110.50","171.21M","-3.12%"
"02/25/2021","10,497.95","10,488.60","10,537.55","10,411.15","125.53M","0.89%"
"02/24/2021","10,405.50","10,410.20","10,513.35","10,325.55","85.44M","0.25%"
"02/23/2021","10,379.55","10,343.55","10,423.25","10,205.85","212.14M","0.77%"
"02/22/2021","10,300.00","10,559.80","10,559.95","10,241.25","137.88M","-2.28%"
"02/19/2021","10,540.35","10,785.05","10,786.45","10,450.55","160.19M","-2.65%"
"02/18/2021","10,827.00","11,027.80","11,027.80","10,787.70","120.04M","-1.35%"
"02/17/2021","10,975.45","10,914.20","11,008.40","10,880.50","164.64M","0.28%"
"02/16/2021","10,944.90","11,005.50","11,034.05","10,881.40","145.88M","-0.10%"
"02/15/2021","10,956.05","10,978.70","11,002.80","10,909.95","239.41M","0.40%"
"02/12/2021","10,912.25","10,951.60","10,989.95","10,835.55","292.43M","-0.48%"
"02/11/2021","10,965.25","10,947.50","11,057.10","10,878.35","137.20M","-0.41%"
"02/10/2021","11,010.85","10,922.90","11,049.70","10,822.50","203.31M","0.95%"
"02/09/2021","10,907.60","11,087.40","11,093.15","10,855.25","176.34M","-1.39%"
"02/08/2021","11,061.15","10,830.10","11,077.85","10,818.40","205.15M","3.14%"
"02/05/2021","10,723.95","10,958.90","10,987.05","10,649.00","174.32M","-1.32%"
"02/04/2021","10,867.10","10,763.60","10,988.35","10,732.20","212.14M","1.10%"
"02/03/2021","10,749.15","10,754.00","10,860.05","10,626.45","326.03M","1.04%"
"02/02/2021","10,638.60","10,427.05","10,689.95","10,383.55","378.78M","4.01%"
"02/01/2021","10,227.95","9,919.10","10,262.10","9,726.55","264.25M","4.23%"
"01/29/2021","9,813.15","10,221.85","10,308.90","9,776.90","242.84M","-2.89%"
"01/28/2021","10,105.60","10,065.95","10,312.15","10,056.95","186.62M","-1.02%"
"01/27/2021","10,210.25","10,410.25","10,457.90","10,161.30","212.26M","-2.14%"
"01/25/2021","10,433.50","10,649.80","10,692.15","10,337.40","229.29M","-0.78%"
"01/22/2021","10,515.85","10,414.40","10,780.80","10,398.20","459.98M","1.43%"
"01/21/2021","10,367.75","10,432.55","10,596.90","10,282.25","348.42M","-0.01%"
"01/20/2021","10,369.25","10,140.80","10,387.80","10,118.45","266.69M","2.29%"
"01/19/2021","10,136.80","10,033.35","10,166.20","10,008.75","189.17M","1.76%"
"01/18/2021","9,961.10","10,162.90","10,173.80","9,863.90","243.27M","-2.13%"
"01/15/2021","10,178.30","10,241.70","10,287.45","10,092.05","319.18M","-0.59%"
"01/14/2021","10,238.30","10,237.30","10,285.25","10,148.95","143.82M","0.29%"
"01/13/2021","10,208.55","10,166.15","10,269.90","10,120.25","278.44M","0.88%"
"01/12/2021","10,119.85","9,991.45","10,259.10","9,975.05","524.43M","1.24%"
"01/11/2021","9,995.60","9,789.80","10,028.75","9,693.70","266.78M","2.61%"
"01/08/2021","9,741.25","9,491.45","9,767.10","9,478.30","130.18M","3.30%"
"01/07/2021","9,429.65","9,453.65","9,530.60","9,406.05","162.00M","0.53%"
"01/06/2021","9,379.55","9,424.50","9,484.05","9,279.05","130.19M","-0.39%"
"01/05/2021","9,416.05","9,356.90","9,431.00","9,293.45","136.14M","-0.02%"
"01/04/2021","9,417.95","9,346.15","9,434.35","9,267.50","164.13M","1.57%"
"01/01/2021","9,272.50","9,214.90","9,300.40","9,214.20","79.86M","0.86%"
"12/31/2020","9,193.50","9,174.45","9,216.65","9,155.60","100.83M","0.31%"
"12/30/2020","9,164.80","9,077.15","9,189.95","9,001.40","79.89M","1.34%"
"12/29/2020","9,043.90","9,109.95","9,128.85","8,997.30","113.54M","-0.25%"
"12/28/2020","9,066.85","9,035.85","9,102.70","9,029.35","135.30M","0.99%"
"12/24/2020","8,978.05","8,966.45","9,052.70","8,937.45","118.03M","0.47%"
"12/23/2020","8,935.95","8,825.70","8,955.75","8,786.45","110.98M","1.33%"
"12/22/2020","8,818.60","8,754.40","8,854.40","8,540.95","201.10M","0.84%"
"12/21/2020","8,745.00","9,128.35","9,132.65","8,560.20","153.72M","-4.62%"
"12/18/2020","9,168.65","9,180.25","9,200.85","9,091.80","102.38M","-0.18%"
"12/17/2020","9,185.20","9,265.70","9,288.00","9,146.40","105.38M","-0.58%"
"12/16/2020","9,239.10","9,239.45","9,290.95","9,207.40","158.01M","0.98%"
"12/15/2020","9,149.75","9,078.25","9,168.70","9,052.05","88.26M","0.62%"
"12/14/2020","9,093.10","9,248.65","9,251.30","9,074.90","77.68M","-1.04%"
"12/11/2020","9,188.95","9,234.85","9,274.55","9,133.65","92.64M","-0.13%"
"12/10/2020","9,200.85","9,286.55","9,332.70","9,173.25","80.73M","-0.99%"
"12/09/2020","9,293.30","9,331.70","9,345.05","9,283.15","88.64M","-0.05%"
"12/08/2020","9,297.85","9,330.45","9,456.65","9,235.75","95.39M","-0.14%"
"12/07/2020","9,311.10","9,313.05","9,339.90","9,260.60","74.66M","0.10%"
"12/04/2020","9,302.20","9,290.65","9,408.75","9,207.50","118.64M","0.62%"
"12/03/2020","9,245.30","9,150.70","9,256.90","9,123.25","104.96M","1.67%"
"12/02/2020","9,093.70","9,010.50","9,103.90","8,985.95","151.15M","1.19%"
"12/01/2020","8,987.15","8,999.75","8,999.75","8,855.05","127.56M","1.07%"
"11/27/2020","8,891.60","8,829.05","8,972.55","8,808.35","264.06M","1.41%"
"11/26/2020","8,767.75","8,757.60","8,823.70","8,682.00","107.48M","0.34%"
"11/25/2020","8,738.45","8,951.55","8,961.10","8,708.75","121.51M","-1.68%"
"11/24/2020","8,887.95","8,776.65","8,942.15","8,767.65","119.11M","1.71%"
"11/23/2020","8,738.60","8,744.35","8,767.80","8,651.10","141.08M","0.62%"
"11/20/2020","8,684.75","8,661.80","8,712.15","8,572.10","159.41M","0.65%"
"11/19/2020","8,628.30","8,646.85","8,807.60","8,594.75","208.99M","-0.67%"
"11/18/2020","8,686.60","8,426.60","8,716.25","8,421.30","302.73M","3.10%"
"11/17/2020","8,425.55","8,389.30","8,437.45","8,339.35","147.52M","1.40%"
"11/13/2020","8,308.90","8,282.75","8,347.60","8,251.80","103.62M","0.30%"
"11/12/2020","8,284.05","8,256.35","8,352.10","8,234.75","129.70M","0.35%"
"11/11/2020","8,255.20","8,171.95","8,300.65","8,143.00","182.81M","1.57%"
"11/10/2020","8,127.25","8,153.60","8,153.95","8,045.90","236.64M","0.74%"
"11/09/2020","8,067.65","8,075.20","8,085.75","7,992.05","117.12M","0.77%"
"11/06/2020","8,006.10","8,009.50","8,096.70","7,973.60","137.17M","0.13%"
"11/05/2020","7,995.50","7,974.40","8,005.90","7,918.60","91.40M","1.19%"
"11/04/2020","7,901.75","7,852.45","7,946.45","7,827.25","103.93M","0.67%"
"11/03/2020","7,848.85","7,789.55","7,885.85","7,756.15","129.63M","1.51%"
"11/02/2020","7,732.25","7,821.80","7,840.10","7,686.85","98.75M","-0.34%"
"10/30/2020","7,758.40","7,848.75","7,895.45","7,707.90","132.53M","-1.13%"
"10/29/2020","7,846.75","7,843.75","7,894.75","7,790.85","126.30M","-0.96%"
"10/28/2020","7,922.75","7,979.15","8,069.25","7,884.40","249.36M","-0.10%"
"10/27/2020","7,930.65","7,868.10","7,963.85","7,765.75","153.62M","1.24%"
"10/26/2020","7,833.65","8,111.90","8,135.35","7,801.30","170.10M","-3.22%"
"10/23/2020","8,094.60","7,917.45","8,119.10","7,883.75","201.67M","2.93%"
"10/22/2020","7,864.15","7,857.00","7,888.60","7,810.90","137.00M","-0.18%"
"10/21/2020","7,878.05","7,955.25","7,991.95","7,784.35","97.16M","-0.24%"
"10/20/2020","7,896.70","7,858.30","7,946.50","7,824.75","73.10M","0.33%"
"10/19/2020","7,870.35","8,025.25","8,027.00","7,844.60","83.59M","-1.12%"
"10/16/2020","7,959.45","7,955.65","8,036.50","7,932.55","136.09M","0.30%"
"10/15/2020","7,935.35","8,043.05","8,120.25","7,909.00","162.40M","-1.19%"
"10/14/2020","8,031.05","8,043.35","8,065.90","7,968.40","103.44M","-0.27%"
"10/13/2020","8,052.85","8,099.30","8,135.20","8,038.25","93.04M","-0.61%"
"10/12/2020","8,102.50","8,208.90","8,211.85","8,068.25","104.35M","-0.75%"
"10/09/2020","8,163.50","8,191.50","8,260.40","8,132.10","91.73M","-0.25%"
"10/08/2020","8,183.70","8,209.80","8,236.55","8,125.65","109.62M","0.17%"
"10/07/2020","8,170.05","8,076.85","8,184.15","8,039.90","130.84M","1.39%"
"10/06/2020","8,058.10","8,026.10","8,098.55","7,991.35","237.91M","1.26%"
"10/05/2020","7,957.95","8,055.75","8,061.65","7,878.30","121.08M","-0.10%"
"10/01/2020","7,966.10","7,985.35","8,089.05","7,953.90","108.76M","0.73%"
"09/30/2020","7,908.10","7,935.10","7,974.90","7,887.85","106.58M","-0.22%"
"09/29/2020","7,925.20","7,950.90","8,024.00","7,861.10","157.97M","0.29%"
"09/28/2020","7,902.55","7,750.30","7,918.20","7,734.15","172.02M","3.04%"
"09/25/2020","7,669.50","7,505.50","7,686.40","7,477.50","205.11M","3.38%"
"09/24/2020","7,418.85","7,598.10","7,614.05","7,398.35","161.03M","-3.54%"
"09/23/2020","7,690.90","7,748.25","7,793.00","7,609.55","158.86M","-0.06%"
"09/22/2020","7,695.25","7,837.90","7,846.20","7,600.30","213.89M","-1.75%"
"09/21/2020","7,832.20","8,170.10","8,176.30","7,791.65","160.78M","-4.04%"
"09/18/2020","8,161.70","8,180.25","8,221.30","8,125.45","170.66M","0.41%"
"09/17/2020","8,128.65","8,106.10","8,145.60","8,041.85","112.25M","-0.34%"
"09/16/2020","8,156.20","8,055.00","8,220.40","8,041.00","210.28M","1.53%"
"09/15/2020","8,033.50","8,067.80","8,074.10","7,997.80","157.62M","-0.02%"
"09/14/2020","8,035.35","7,998.45","8,094.40","7,955.10","222.42M","0.99%"
"09/11/2020","7,956.80","7,953.25","7,995.25","7,930.80","114.79M","0.15%"
"09/10/2020","7,945.00","7,962.55","7,980.10","7,873.00","133.41M","0.53%"
"09/09/2020","7,903.10","7,836.80","7,926.80","7,780.30","174.45M","0.19%"
"09/08/2020","7,888.00","7,975.20","7,995.65","7,867.85","124.58M","-0.88%"
"09/07/2020","7,957.85","8,039.30","8,062.35","7,906.65","150.98M","-0.48%"
"09/04/2020","7,996.55","7,916.80","8,128.45","7,890.45","196.30M","-0.66%"
"09/03/2020","8,049.55","8,012.75","8,097.90","8,008.00","175.36M","0.91%"
"09/02/2020","7,976.95","7,895.15","8,004.25","7,799.45","140.70M","1.15%"
"09/01/2020","7,885.95","7,872.20","7,972.55","7,824.15","130.82M","0.58%"
"08/31/2020","7,840.35","8,161.75","8,177.00","7,814.00","250.90M","-3.35%"
"08/28/2020","8,111.85","8,209.10","8,223.60","8,101.05","171.81M","-0.87%"
"08/27/2020","8,183.00","8,141.05","8,198.50","8,080.70","260.30M","1.02%"
"08/26/2020","8,100.50","8,096.60","8,143.25","8,074.25","275.77M","1.46%"
"08/25/2020","7,983.60","7,997.00","8,034.40","7,933.20","163.98M","0.44%"
"08/24/2020","7,948.40","7,972.70","8,062.95","7,932.50","115.42M","0.17%"
"08/21/2020","7,934.70","7,994.90","7,995.35","7,910.55","136.56M","0.29%"
"08/20/2020","7,911.60","7,878.70","7,948.50","7,844.65","175.59M","-0.37%"
"08/19/2020","7,941.35","7,987.15","8,029.75","7,927.60","220.16M","-0.01%"
"08/18/2020","7,941.85","7,879.50","7,979.30","7,878.30","199.52M","0.97%"
"08/17/2020","7,865.55","7,757.60","7,879.55","7,667.75","189.53M","2.45%"
"08/14/2020","7,677.65","7,888.65","7,898.90","7,657.95","285.59M","-2.56%"
"08/13/2020","7,879.75","7,801.10","7,896.10","7,757.05","422.67M","1.22%"
"08/12/2020","7,785.05","7,613.75","7,808.10","7,586.75","202.28M","2.03%"
"08/11/2020","7,630.35","7,675.40","7,699.05","7,618.30","154.23M","0.12%"
"08/10/2020","7,621.30","7,593.70","7,688.70","7,577.50","173.61M","0.88%"
"08/07/2020","7,554.45","7,484.95","7,598.30","7,468.20","155.68M","0.75%"
"08/06/2020","7,498.25","7,521.95","7,532.40","7,433.10","120.21M","0.12%"
"08/05/2020","7,489.10","7,397.00","7,511.80","7,392.20","179.77M","1.84%"
"08/04/2020","7,353.95","7,282.45","7,381.65","7,273.20","183.58M","1.57%"
"08/03/2020","7,240.25","7,323.65","7,469.10","7,224.80","277.94M","-0.54%"
"07/31/2020","7,279.75","7,311.45","7,328.50","7,225.75","86.16M","-0.11%"
"07/30/2020","7,287.85","7,340.80","7,398.90","7,270.55","101.43M","-0.58%"
"07/29/2020","7,330.25","7,425.75","7,464.15","7,299.70","103.36M","-1.17%"
"07/28/2020","7,416.90","7,193.15","7,438.05","7,185.25","140.72M","3.21%"
"07/27/2020","7,186.45","7,233.90","7,238.60","7,121.95","78.61M","-0.45%"
"07/24/2020","7,218.65","7,228.40","7,271.00","7,178.85","107.07M","-1.13%"
"07/23/2020","7,301.05","7,205.80","7,313.00","7,172.40","77.12M","1.35%"
"07/22/2020","7,203.95","7,301.00","7,306.75","7,154.15","119.49M","-1.26%"
"07/21/2020","7,295.75","7,209.00","7,317.55","7,198.25","144.34M","1.67%"
"07/20/2020","7,175.85","7,161.70","7,183.20","7,105.55","104.73M","0.54%"
"07/17/2020","7,137.30","7,039.55","7,154.75","7,016.85","119.34M","1.73%"
"07/16/2020","7,015.90","6,940.75","7,027.25","6,853.75","108.11M","1.22%"
"07/15/2020","6,931.05","6,960.40","7,003.55","6,910.20","112.66M","0.22%"
"07/14/2020","6,916.00","7,047.65","7,050.10","6,883.70","107.72M","-2.38%"
"07/13/2020","7,084.45","7,094.15","7,139.85","7,035.90","136.58M","0.62%"
"07/10/2020","7,041.10","7,066.00","7,158.20","7,020.30","128.20M","-0.63%"
"07/09/2020","7,085.60","7,101.90","7,112.05","7,022.20","106.29M","0.37%"
"07/08/2020","7,059.35","7,225.15","7,252.10","7,037.90","144.11M","-1.95%"
"07/07/2020","7,199.55","7,172.35","7,217.70","7,099.50","177.72M","0.39%"
"07/06/2020","7,171.75","7,029.50","7,193.55","6,993.80","220.49M","2.88%"
"07/03/2020","6,971.05","6,921.70","6,992.30","6,903.10","245.20M","0.93%"
"07/02/2020","6,907.10","6,761.00","6,923.90","6,751.95","172.66M","2.81%"
"07/01/2020","6,718.60","6,743.35","6,785.30","6,702.50","144.59M","-0.01%"
"06/30/2020","6,719.15","6,718.40","6,753.50","6,670.90","156.18M","1.10%"
"06/29/2020","6,645.85","6,685.85","6,728.65","6,605.50","156.92M","-1.27%"
"06/26/2020","6,731.45","6,807.40","6,808.80","6,705.00","165.35M","-0.09%"
"06/25/2020","6,737.85","6,681.75","6,791.75","6,645.15","155.96M","-0.07%"
"06/24/2020","6,742.80","6,854.25","6,935.75","6,727.40","237.40M","-0.68%"
"06/23/2020","6,789.20","6,763.05","6,817.65","6,744.10","163.12M","0.89%"
"06/22/2020","6,729.10","6,656.30","6,753.05","6,636.50","154.41M","1.43%"
"06/19/2020","6,634.50","6,567.80","6,664.75","6,500.15","257.36M","1.51%"
"06/18/2020","6,535.90","6,487.10","6,557.05","6,454.65","112.92M","0.50%"
"06/17/2020","6,503.50","6,418.85","6,545.50","6,394.45","210.94M","0.81%"
"06/16/2020","6,451.05","6,561.20","6,582.65","6,355.75","297.81M","0.12%"
"06/15/2020","6,443.00","6,530.75","6,573.20","6,417.75","168.47M","-1.77%"
"06/12/2020","6,559.40","6,075.30","6,578.40","6,074.15","207.41M","2.92%"
"06/11/2020","6,373.60","6,491.95","6,549.90","6,345.80","138.12M","-1.98%"
"06/10/2020","6,502.65","6,568.80","6,598.50","6,470.50","187.89M","-1.14%"
"06/09/2020","6,577.70","6,648.95","6,665.75","6,525.25","215.28M","-0.50%"
"06/08/2020","6,610.55","6,707.95","6,743.15","6,588.50","348.48M","-0.27%"
"06/05/2020","6,628.75","6,563.80","6,645.15","6,527.00","318.96M","1.80%"
"06/04/2020","6,511.35","6,501.65","6,564.95","6,411.25","174.97M","0.20%"
"06/03/2020","6,498.65","6,567.95","6,622.10","6,475.30","203.25M","0.42%"
"06/02/2020","6,471.30","6,455.80","6,542.65","6,395.50","313.03M","0.81%"
"06/01/2020","6,419.50","6,299.05","6,485.85","6,294.05","227.17M","3.23%"
"05/29/2020","6,218.80","6,036.45","6,246.95","6,016.00","330.41M","1.74%"
"05/28/2020","6,112.30","5,922.15","6,131.35","5,876.40","249.41M","3.65%"
"05/27/2020","5,896.95","5,872.45","5,910.75","5,791.25","139.93M","0.73%"
"05/26/2020","5,854.30","5,817.20","5,872.75","5,775.40","112.41M","1.51%"
"05/22/2020","5,767.00","5,707.25","5,789.25","5,639.65","101.21M","0.30%"
"05/21/2020","5,749.90","5,616.95","5,784.30","5,588.35","130.06M","2.61%"
"05/20/2020","5,603.80","5,464.85","5,632.45","5,436.35","116.22M","2.14%"
"05/19/2020","5,486.15","5,538.65","5,575.60","5,456.10","142.20M","1.03%"
"05/18/2020","5,430.05","5,747.50","5,752.15","5,411.95","142.42M","-5.49%"
"05/15/2020","5,745.70","5,823.30","5,827.15","5,680.25","124.23M","-1.01%"
"05/14/2020","5,804.05","5,698.55","5,865.95","5,668.40","109.78M","-0.69%"
"05/13/2020","5,844.60","6,014.20","6,033.95","5,815.50","179.26M","2.38%"
"05/12/2020","5,708.95","5,653.60","5,735.65","5,502.80","164.45M","0.51%"
"05/11/2020","5,679.70","5,517.60","5,789.70","5,514.40","301.86M","4.26%"
"05/08/2020","5,447.75","5,622.70","5,623.75","5,424.80","120.92M","-1.29%"
"05/07/2020","5,519.00","5,549.95","5,616.40","5,505.45","101.01M","-0.60%"
"05/06/2020","5,552.40","5,471.60","5,593.30","5,351.20","142.22M","1.84%"
"05/05/2020","5,451.90","5,582.15","5,602.10","5,442.75","161.36M","-0.44%"
"05/04/2020","5,476.20","5,647.85","5,652.80","5,436.05","177.07M","-7.21%"
"04/30/2020","5,901.40","5,667.35","5,926.50","5,660.55","337.08M","6.45%"
"04/29/2020","5,543.75","5,492.00","5,568.00","5,461.05","200.00M","1.77%"
"04/28/2020","5,447.10","5,476.85","5,524.05","5,399.30","99.04M","0.26%"
"04/27/2020","5,433.20","5,458.65","5,528.80","5,405.70","106.15M","1.04%"
"04/24/2020","5,377.25","5,405.90","5,462.50","5,362.85","88.18M","-1.60%"
"04/23/2020","5,464.75","5,439.10","5,518.70","5,390.95","109.24M","0.70%"
"04/22/2020","5,426.85","5,267.80","5,468.25","5,243.60","144.75M","2.51%"
"04/21/2020","5,294.05","5,447.90","5,447.90","5,268.15","146.93M","-5.31%"
"04/20/2020","5,591.00","5,724.90","5,728.45","5,565.95","228.79M","-1.37%"
"04/17/2020","5,668.90","5,586.40","5,702.65","5,507.75","196.61M","5.09%"
"04/16/2020","5,394.15","5,271.25","5,420.40","5,235.65","168.47M","1.15%"
"04/15/2020","5,333.00","5,495.55","5,592.80","5,314.25","221.47M","-1.82%"
"04/13/2020","5,432.10","5,554.40","5,554.40","5,308.85","153.56M","-2.45%"
"04/09/2020","5,568.45","5,160.85","5,607.35","5,146.40","226.18M","10.41%"
"04/08/2020","5,043.60","4,833.00","5,257.00","4,830.40","219.64M","1.86%"
"04/07/2020","4,951.55","4,665.10","4,970.85","4,656.50","140.08M","9.60%"
"04/03/2020","4,517.75","4,652.75","4,659.80","4,511.10","104.16M","-3.00%"
"04/01/2020","4,657.55","4,708.95","4,803.55","4,612.70","108.11M","-1.56%"
"03/31/2020","4,731.30","4,787.80","4,794.30","4,630.20","111.58M","1.33%"
"03/30/2020","4,669.15","4,834.15","4,848.00","4,625.50","95.60M","-5.46%"
"03/27/2020","4,938.70","5,245.60","5,284.75","4,866.05","175.52M","-2.42%"
"03/26/2020","5,061.30","4,981.90","5,163.70","4,847.15","208.81M","2.54%"
"03/25/2020","4,936.15","4,600.05","5,001.90","4,577.15","147.44M","5.17%"
"03/24/2020","4,693.35","4,726.40","4,850.85","4,452.20","146.71M","1.44%"
"03/23/2020","4,626.50","4,908.15","5,013.85","4,593.05","120.64M","-13.85%"
"03/20/2020","5,370.15","5,230.20","5,423.20","5,154.10","229.83M","3.66%"
"03/19/2020","5,180.50","5,217.95","5,429.50","5,042.90","202.74M","-6.09%"
"03/18/2020","5,516.50","5,873.10","5,896.85","5,491.00","125.62M","-4.95%"
"03/17/2020","5,803.85","5,858.30","6,020.70","5,767.50","126.03M","-0.68%"
"03/16/2020","5,843.70","5,970.15","6,041.35","5,826.10","140.25M","-5.47%"
"03/13/2020","6,182.00","5,641.55","6,292.85","5,265.80","203.34M","2.46%"
"03/12/2020","6,033.40","6,299.90","6,299.90","5,953.20","282.21M","-8.15%"
"03/11/2020","6,568.45","6,614.15","6,714.75","6,539.75","172.32M","-0.96%"
"03/09/2020","6,632.15","6,703.45","6,758.70","6,498.80","133.70M","-3.81%"
"03/06/2020","6,895.00","6,712.20","6,918.85","6,661.95","130.90M","-0.84%"
"03/05/2020","6,953.75","6,966.30","7,013.65","6,892.75","163.39M","0.21%"
"03/04/2020","6,938.85","6,990.85","7,019.55","6,775.80","174.40M","-0.68%"
"03/03/2020","6,986.65","6,889.45","7,022.25","6,846.70","144.60M","1.89%"
"03/02/2020","6,856.90","6,993.20","7,047.60","6,813.20","205.72M","-0.68%"
"02/28/2020","6,903.95","7,008.10","7,017.60","6,883.35","185.87M","-3.83%"
"02/27/2020","7,178.85","7,200.15","7,202.05","7,090.45","120.79M","-0.40%"
"02/26/2020","7,207.95","7,306.30","7,328.20","7,178.50","116.46M","-2.15%"
"02/25/2020","7,366.00","7,452.75","7,485.15","7,339.90","128.00M","-0.85%"
"02/24/2020","7,429.10","7,644.05","7,644.05","7,414.00","89.11M","-3.49%"
"02/20/2020","7,697.90","7,687.50","7,756.35","7,667.85","104.26M","0.14%"
"02/19/2020","7,687.35","7,754.35","7,769.40","7,606.25","115.98M","-0.06%"
"02/18/2020","7,692.30","7,758.00","7,758.00","7,620.50","94.59M","-1.01%"
"02/17/2020","7,770.50","7,833.15","7,833.60","7,742.45","67.99M","-0.66%"
"02/14/2020","7,822.20","7,933.60","7,977.15","7,807.30","95.72M","-1.17%"
"02/13/2020","7,914.90","7,930.25","7,933.40","7,873.75","87.75M","-0.24%"
"02/12/2020","7,933.80","7,932.30","7,961.10","7,905.75","71.10M","0.52%"
"02/11/2020","7,892.40","7,923.00","7,969.30","7,881.35","84.78M","0.41%"
"02/10/2020","7,860.55","8,065.40","8,067.35","7,820.30","120.64M","-2.53%"
"02/07/2020","8,064.60","8,172.35","8,173.60","8,042.20","96.99M","-0.95%"
"02/06/2020","8,142.15","8,158.80","8,189.20","8,092.55","116.98M","0.13%"
"02/05/2020","8,131.70","8,138.30","8,212.20","8,064.70","172.18M","0.38%"
"02/04/2020","8,100.80","8,026.60","8,142.10","7,997.85","104.69M","1.41%"
"02/03/2020","7,988.35","7,826.00","8,016.80","7,816.35","127.27M","1.37%"
"02/01/2020","7,880.30","8,068.15","8,199.75","7,836.50","","-2.55%"
"01/31/2020","8,086.55","8,211.60","8,238.75","8,072.95","129.68M","-1.16%"
"01/30/2020","8,181.45","8,239.65","8,267.55","8,148.20","118.12M","-0.47%"
"01/29/2020","8,220.40","8,200.70","8,264.60","8,179.25","90.79M","0.79%"
"01/28/2020","8,156.05","8,290.10","8,340.45","8,125.90","80.95M","-1.24%"
"01/27/2020","8,258.15","8,243.35","8,347.90","8,189.00","63.52M","-0.20%"
"01/24/2020","8,274.85","8,246.45","8,324.40","8,234.95","58.08M","0.40%"
"01/23/2020","8,241.75","8,176.75","8,251.85","8,145.80","65.66M","0.89%"
"01/22/2020","8,169.15","8,278.55","8,294.05","8,147.15","69.70M","-0.93%"
"01/21/2020","8,245.90","8,321.25","8,325.80","8,229.30","65.12M","-1.28%"
"01/20/2020","8,352.70","8,436.90","8,459.45","8,343.40","71.12M","-0.89%"
"01/17/2020","8,427.60","8,401.95","8,463.25","8,369.70","53.73M","0.38%"
"01/16/2020","8,395.90","8,385.30","8,414.35","8,373.65","71.95M","0.13%"
"01/15/2020","8,385.35","8,287.60","8,395.70","8,246.40","88.11M","1.16%"
"01/14/2020","8,289.30","8,234.20","8,297.70","8,216.55","71.29M","0.65%"
"01/13/2020","8,235.85","8,244.25","8,262.30","8,192.05","72.40M","0.13%"
"01/10/2020","8,225.50","8,177.55","8,246.70","8,147.65","106.68M","0.86%"
"01/09/2020","8,155.25","8,035.45","8,165.90","8,022.35","91.05M","2.68%"
"01/08/2020","7,942.75","7,921.65","8,002.90","7,900.80","52.02M","-0.75%"
"01/07/2020","8,002.50","8,029.90","8,097.70","7,961.20","74.97M","0.30%"
"01/06/2020","7,978.75","8,132.65","8,134.50","7,967.20","67.45M","-2.32%"
"01/03/2020","8,168.15","8,261.50","8,261.65","8,136.80","82.86M","-1.20%"
"01/02/2020","8,267.45","8,226.60","8,275.05","8,206.85","103.20M","0.70%"
"01/01/2020","8,210.10","8,262.50","8,276.80","8,200.25","48.21M","-0.46%"
"12/31/2019","8,248.30","8,326.45","8,327.60","8,236.85","93.79M","-0.93%"
